nct_id,name,city,state,zip
NCT02607865,Novo Nordisk Investigational Site,"Kyoto-shi, Kyoto",,615-0035
NCT02607865,Novo Nordisk Investigational Site,Miyazaki,,880-0034
NCT02607865,Novo Nordisk Investigational Site,Osaka,,569-1045
NCT02607865,Novo Nordisk Investigational Site,"Shinjuku-ku, Tokyo",,162-8655
NCT02607865,Novo Nordisk Investigational Site,"Shizuoka-shi, Shizuoka",,424-0853
NCT02607865,Novo Nordisk Investigational Site,Tokyo,,103-0027
NCT02607865,Novo Nordisk Investigational Site,Tokyo,,103-0028
NCT02607865,Novo Nordisk Investigational Site,Tokyo,,113-8431
NCT02607865,Novo Nordisk Investigational Site,Toluca,Estado De México,50130
NCT02607865,Novo Nordisk Investigational Site,Johannesburg,Gauteng,1818
NCT02607865,Novo Nordisk Investigational Site,Guadalajara,Jalisco,44670
NCT02607865,Novo Nordisk Investigational Site,Ciudad Madero,Tamaulipas,89440
NCT02607865,Novo Nordisk Investigational Site,Aguascalientes,,20230
NCT02607865,Novo Nordisk Investigational Site,San Luis Potosi,,78200
NCT02607865,Novo Nordisk Investigational Site,Pitesti,Arges,110084
NCT02607865,Novo Nordisk Investigational Site,Oradea,Bihor,410025
NCT02607865,Novo Nordisk Investigational Site,Craiova,Dolj,200642
NCT02607865,Novo Nordisk Investigational Site,Baia Mare,Maramures,430222
NCT02607865,Novo Nordisk Investigational Site,Targu Mures,Mures,540098
NCT02607865,Novo Nordisk Investigational Site,Ploiesti,Prahova,100342
NCT02607865,Novo Nordisk Investigational Site,Timisoara,Timis,300125
NCT02607865,Novo Nordisk Investigational Site,Bucharest,,020359
NCT02607865,Novo Nordisk Investigational Site,Bucharest,,020475
NCT02607865,Novo Nordisk Investigational Site,Iasi,,700111
NCT02607865,Novo Nordisk Investigational Site,Iasi,,700469
NCT02607865,Novo Nordisk Investigational Site,Satu Mare,,440055
NCT02607865,Novo Nordisk Investigational Site,Timisoara,,300736
NCT02607865,Novo Nordisk Investigational Site,Barnaul,,656045
NCT02607865,Novo Nordisk Investigational Site,Moscow,,117036
NCT02607865,Novo Nordisk Investigational Site,Moscow,,117292
NCT02607865,Novo Nordisk Investigational Site,Moscow,,119435
NCT02607865,Novo Nordisk Investigational Site,Novosibirsk,,630047
NCT02607865,Novo Nordisk Investigational Site,Penza,,440026
NCT02607865,Novo Nordisk Investigational Site,Tomsk,,634041
NCT02607865,Novo Nordisk Investigational Site,Tomsk,,634050
NCT02607865,Novo Nordisk Investigational Site,Yaroslavl,,150062
NCT02607865,Novo Nordisk Investigational Site,Port Elizabeth,Eastern Cape,6045
NCT02607865,Novo Nordisk Investigational Site,Bloemfontein,Free State,9301
NCT02607865,Novo Nordisk Investigational Site,Johannesburg,Gauteng,1829
NCT02607865,Novo Nordisk Investigational Site,Johannesburg,Gauteng,2001
NCT02607865,Novo Nordisk Investigational Site,Johannesburg,Gauteng,2198
NCT02607865,Novo Nordisk Investigational Site,Krugersdorp,Gauteng,1739
NCT02607865,Novo Nordisk Investigational Site,Pretoria,Gauteng,0122
NCT02607865,Novo Nordisk Investigational Site,Durban,KwaZulu-Natal,4120
NCT02607865,Novo Nordisk Investigational Site,Cape Town,Western Cape,7130
NCT02607865,Novo Nordisk Investigational Site,Cape Town,,7530
NCT02607865,Novo Nordisk Investigational Site,Pretoria,,0101
NCT02607865,Novo Nordisk Investigational Site,Ankara,,06100
NCT02607865,Novo Nordisk Investigational Site,Istanbul,,34147
NCT02607865,Novo Nordisk Investigational Site,Istanbul,,34371
NCT02607865,Novo Nordisk Investigational Site,Istanbul,,34718
NCT02607865,Novo Nordisk Investigational Site,Istanbul,,34722
NCT02607865,Novo Nordisk Investigational Site,İstanbul,,34752
NCT02607865,Novo Nordisk Investigational Site,Istanbul,,34890
NCT02607865,Novo Nordisk Investigational Site,Izmir,,35340
NCT02607865,Novo Nordisk Investigational Site,Samsun,,55139
NCT02607865,Novo Nordisk Investigational Site,Cherkasy,,18009
NCT02607865,Novo Nordisk Investigational Site,Ivano-Frankivsk,,76018
NCT02607865,Novo Nordisk Investigational Site,Kyiv,,04114
NCT02607865,Novo Nordisk Investigational Site,Mykolaiv,,54003
NCT02607865,Novo Nordisk Investigational Site,Odesa,,65025
NCT02607865,Novo Nordisk Investigational Site,Ternopil,,46002
NCT02607865,Novo Nordisk Investigational Site,Zaporizhia,,69600
NCT02607865,Novo Nordisk Investigational Site,Zhytomyr,,10002
NCT02607865,Novo Nordisk Investigational Site,Basingstoke,,RG24 9GT
NCT02607865,Novo Nordisk Investigational Site,Cardiff,,CF5 4AD
NCT02607865,Novo Nordisk Investigational Site,Chester,,CH2 1UL
NCT02607865,Novo Nordisk Investigational Site,Crewe,,CW5 5NX
NCT02607865,Novo Nordisk Investigational Site,Doncaster,,DN9 2HY
NCT02607865,Novo Nordisk Investigational Site,Leicester,,LE5 4PW
NCT02607865,Novo Nordisk Investigational Site,Plymouth,,PL6 8DH
NCT02607865,Novo Nordisk Investigational Site,Preston,,PR2 9HT
NCT02607865,Novo Nordisk Investigational Site,Rotherham,,S651DA
NCT02607865,Novo Nordisk Investigational Site,Sidcup,,DA14 6LT
NCT02607865,Novo Nordisk Investigational Site,Soham,,CB7 5JD
NCT02607865,Novo Nordisk Investigational Site,Swansea,,SA2 8PP
NCT02607865,Novo Nordisk Investigational Site,Taunton,,TA1 5DA
NCT02607865,Novo Nordisk Investigational Site,Torquay,,TQ2 7AA
NCT02607865,Novo Nordisk Investigational Site,Wellingborough,,NN8 4RW
NCT03882970,Arkansas Clinical Research,Little Rock,Arkansas,72205
NCT03882970,Valley Research,Fresno,California,93720
NCT03882970,National Research Institute,Huntington Park,California,90255
NCT03882970,National Research Institute,Los Angeles,California,90057
NCT03882970,"Catalina Research Institute, LLC",Montclair,California,91763
NCT03882970,"Valley Clinical Trials, Inc.",Northridge,California,91325
NCT03882970,National Research Institute,Panorama City,California,91402
NCT03882970,Encompass Clinical Research,Spring Valley,California,91978
NCT03882970,"University Clinical Investigators, Inc.",Tustin,California,92780
NCT03882970,"Chase Medical Research, LLC",Waterbury,Connecticut,06708
NCT03882970,"Indago Research & Health Center, Inc.",Hialeah,Florida,33012
NCT03882970,East Coast Clinical Research,Jacksonville,Florida,32204
NCT03882970,East Coast Institute For Research,Jacksonville,Florida,32216
NCT03882970,"Bayside Clinical Research, LLC",New Port Richey,Florida,34655
NCT03882970,East Coast Institute For Research,Macon,Georgia,31210
NCT03882970,Sky Clinical Research Network,Union City,Georgia,30291
NCT03882970,Elite Clinical Trials LLLP,Blackfoot,Idaho,83221
NCT03882970,Humphreys Diabetes Center,Boise,Idaho,83702
NCT03882970,Rocky Mountain Diabetes and Osteoporosis Center,Idaho Falls,Idaho,83404
NCT03882970,Springfield Diabetes & Endocrine Center,Springfield,Illinois,62711
NCT03882970,Crescent City Clinical Research,Metairie,Louisiana,70006
NCT03882970,Endocrine and Metabolic Consultants,Rockville,Maryland,20852
NCT03882970,"Troy Internal Medicine, PC",Troy,Michigan,48098
NCT03882970,International Diabetes Center,Minneapolis,Minnesota,55416
NCT03882970,Clinical Research Professionals,Chesterfield,Missouri,63005
NCT03882970,Palm Research Center,Las Vegas,Nevada,89128
NCT03882970,Palm Research Center,Las Vegas,Nevada,89148
NCT03882970,Aventiv Research,Columbus,Ohio,43213
NCT03882970,The Corvallis Clinic P.C.,Corvallis,Oregon,97330
NCT03882970,"Heritage Valley Medical Group, Inc.",Beaver,Pennsylvania,15009
NCT03882970,Detweiler Family Medicine,Lansdale,Pennsylvania,19446
NCT03882970,Office of Dr. Osvaldo Brusco,Corpus Christi,Texas,78414
NCT03882970,Consano Clinical Research,Shavano Park,Texas,78231
NCT03882970,Mautalen Salud e Investigación - Servicio de Endocrinología,Caba,Buenos Aires,C1128AAF
NCT03882970,Investigaciones Medicas IMOBA S.R.L.,Caba,Buenos Aires,C1179AAB
NCT03882970,CEDIC-Centro de Investigaciones Clinicas,Caba,Buenos Aires,C1425DES
NCT03882970,Centro de Investigacion y Prevencion Cardiovascular (CIPREC),Ciudad Autonoma de,Buenos Aires,C1119ACN
NCT03882970,CIPADI,Godoy Cruz,Mendoza,M5501ARP
NCT03882970,AXISMED SRL - Bioclinica Research Network,Buenos Aires,,C1430CKE
NCT03882970,Centro Médico Viamonte,Ciudad Autonoma de Buenos Aire,,C1120AAC
NCT03882970,Instituto Centenario,Ciudad Autonoma de Buenos Aire,,C1204AAD
NCT03882970,CENUDIAB,Ciudad Autonoma de Buenos Aire,,C1440AAD
NCT03882970,"Landesklinikum Korneuburg-Stockerau, Standort Stockerau",Stockerau,Niederösterreich,2000
NCT03882970,Universitätsklinikum Graz,Graz,Steiermark,8036
NCT03882970,Universitätsklinikum Salzburg,Salzburg,,5020
NCT03882970,KA Rudolfstiftung,Wien,,1030
NCT03882970,"Iatriko Palaiou Falirou, Medical Center",Palaio Faliro,Athens,17562
NCT03882970,Laiko General Hospital of Athens,Ampelokipoi,Attica,11527
NCT03882970,Gen Hospital of Athens G Gennimatas,Athens,Attiki,11527
NCT03882970,General Hospital of Thessaloniki Papageorgiou,N. Efkarpia,Thessaloniki,56403
NCT03882970,Thermi Clinic,Thermi,Thessaloniki,57001
NCT03882970,Athens Euroclinic,Athens,,11521
NCT03882970,University General Hospital of Larissa,Larissa,,41110
NCT03882970,AHEPA Hospital,Thessaloniki,,54636
NCT03882970,Ippokrateio General Hospital of Thessaloniki,Thessaloniki,,54639
NCT03882970,Euromedica - General Clinic of Thessaloniki,Thessaloniki,,54645
NCT03882970,Kenezy Gyula Korhaz es Rendelointezet,Debrecen,Hajdu-Bihar,4031
NCT03882970,Szent Margit Rendelointezet,Budapest,,1032
NCT03882970,ClinDiab Kft.,Budapest,,1089
NCT03882970,XIII.ker Onkormanyzat Egeszsegugyi Szolgalat,Budapest,,1139
NCT03882970,Strazsahegy Medicina Bt.,Budapest,,1171
NCT03882970,TRANTOR 99 Bt.,Budapest,,1213
NCT03882970,Kanizsai Dorottya Korhaz,Nagykanizsa,,8800
NCT03882970,Zala Megyei Szent Rafael Korhaz,Zalaegerszeg,,8900
NCT03882970,Azienda ospedaliero-universitaria Mater Domini,Germaneto,Catanzaro,88100
NCT03882970,Policlinico Univ. Agostino Gemelli,Roma,Lazio,00168
NCT03882970,"Centro Cardiologico Monzino, IRCCS",Milano,MI,20138
NCT03882970,Azienda Ospedaliera Policlinico Consorziale,Bari,,70124
NCT03882970,Azienda Ospedaliera Papa Giovanni XXIII,Bergamo,,24128
NCT03882970,Ospedale Santa Maria Goretti,Latina,,04100
NCT03882970,Bucheon St. Mary's Hospital,"Bucheon,",Gyeonggi-do,14647
NCT03882970,Seoul National University Bundang Hospital,Seongnam-si,Gyeonggi-do,13620
NCT03882970,Hanyang University Guri Hospital,Guri-si,Gyeonggido,11923
NCT03882970,Seoul St. Mary's Hospital,Seoul,Korea,06591
NCT03882970,Korea University Ansan Hospital,Ansan-si,,15355
NCT03882970,Korea University Anam Hospital,Seoul,,02841
NCT03882970,Seoul National University Hospital,Seoul,,03080
NCT03882970,Severance Hospital Yonsei University Health System,Seoul,,03722
NCT03882970,Kyunghee University Hospital at Gangdong,Seoul,,05278
NCT03882970,Samsung Medical Center,Seoul,,06351
NCT03882970,Ambulatorium Barbara Bazela,Elblag,Warminsko-Mazurki,82300
NCT03882970,NZOZ ZDROWIE Osteo-Medic,Bialystok,,15-351
NCT03882970,Poradnia Diabetologiczna SN ZOZ Lege Artis,Bialystok,,15-404
NCT03882970,NZOZ Diab-Endo-Met,Krakow,,31-261
NCT03882970,Gabinet Lekarski Malgorzata Saryusz-Wolska,Lodz,,90-132
NCT03882970,Centrum Terapii Wspolczesnej J.M. Jasnorzewska S.K.A.,Lodz,,90-242
NCT03882970,NZOZ Przychodnia Specjalistyczna MEDICA,Lublin,,20-538
NCT03882970,NZOZ Przychodnia Specjalistyczna Henryk RudzkiAndrzej Wittek,Ruda Slaska,,41-709
NCT03882970,Latin Clinical Trial Center,San Juan,,00909
NCT03882970,GCM Medical Group PSC,San Juan,,00917
NCT03882970,San Miguel Medical,Trujillo Alto,,00976
NCT03882970,"S. C. Grandmed S.R.L., Str.",Oradea,Bihor,410159
NCT03882970,Spitalul Judetean de Urgenta Satu Mare,Satu-Mare,Jud Satu-Mare,440055
NCT03882970,SC Diamed Obesity SRL,Galati,Judetul Galati,800291
NCT03882970,CMI DNBM Dr. Pop Lavinia,Baia Mare,Maramures,430222
NCT03882970,Cosamext SRL,Targu Mures,Mures,540098
NCT03882970,"Societatea Civila Medicala ""Dr. Paveliu""",Bucuresti,Sect.5,050538
NCT03882970,Centrul Medical de Diagnostic si Tratament Ambulatoriu Neomed SRL,Brasov,,500283
NCT03882970,Cabinetul Medical Nicodiab SRL,Bucharest,,010507
NCT03882970,SC Nutrilife SRL,Bucuresti,,013671
NCT03882970,Consultmed SRL,Iasi,,700547
NCT03882970,Hospital Infanta Luisa,Sevilla,Andalucía,41010
NCT03882970,Hospital Universitario Marques De Valdecilla,Santander,Cantabria,39011
NCT03882970,Hospital Universitario Quiron Madrid,Pozuelo de Alarcon,Madrid,28223
NCT03882970,Instituto de Ciencias médicas,Alicante,,03004
NCT03882970,Hospital Clinico Universitario San Cecilio,Granada,,18016
NCT03882970,Clinica Juaneda,Palma de Mallorca,,07014
NCT03882970,Clinica Nuevas Tecnologias en Diabetes y Endocrinologia,Seville,,41003
NCT03882970,Policlinica Galileo,Teruel,,44002
NCT03882970,Changhua Christian Hospital,Changhua,,500
NCT03882970,Chang Gung Memorial Hospital - Kaohsiung,Kaohsiung City,,833
NCT03882970,Taipei Medical University- Shuang Ho Hospital,New Taipei,,23561
NCT03882970,Chung Shan Medical University Hospital,Taichung City,,40201
NCT03882970,Kuang Tien General Hospital,Taichung County,,433
NCT03882970,Taichung Veterans General Hospital,Taichung,,"40705, ROC"
NCT03882970,Chi-Mei Medical Center,Tainan City,,71004
NCT03882970,National Cheng Kung University Hospital,Tainan,,70403
NCT03882970,Taipei Veterans General Hospital,Taipei,,11217
NCT03882970,Dnipro City Clinical Hospital #9,Dnipro,,49023
NCT03882970,V.P. Komisarenko Institute of Endocrinology and Metabolism of NAMS of Ukraine,Kyiv,,04114
NCT03882970,"Communal Institution ""Poltava Reg.Cl.H. n.a.M.V.Sklifosovskogo""",Poltava,,36011
NCT03882970,Vinnytsia Regional Clinical Highly Specialized Endocrinology Center,Vinnytsia,,21000
NCT05259033,Novo Nordisk Investigational Site,Birmingham,Alabama,35294
NCT05259033,Novo Nordisk Investigational Site,Gilbert,Arizona,85296
NCT05259033,Novo Nordisk Investigational Site,Sun City West,Arizona,85375
NCT05259033,Novo Nordisk Investigational Site,Concord,California,94553
NCT05259033,Novo Nordisk Investigational Site,Los Angeles,California,90017
NCT05259033,Novo Nordisk Investigational Site,Los Angeles,California,90057
NCT05259033,Novo Nordisk Investigational Site,Northridge,California,91325
NCT05259033,Novo Nordisk Investigational Site,Sacramento,California,95821
NCT05259033,Novo Nordisk Investigational Site,Toluca Lake,California,91602
NCT05259033,Novo Nordisk Investigational Site,Fleming Island,Florida,32003
NCT05259033,Novo Nordisk Investigational Site,Jacksonville,Florida,32204
NCT05259033,Novo Nordisk Investigational Site,Jacksonville,Florida,32216
NCT05259033,Novo Nordisk Investigational Site,Mount Dora,Florida,32757
NCT05259033,Novo Nordisk Investigational Site,Orlando,Florida,32825
NCT05259033,Novo Nordisk Investigational Site,Orlando,Florida,32825
NCT05259033,Novo Nordisk Investigational Site,Oviedo,Florida,32765
NCT05259033,Novo Nordisk Investigational Site,Pembroke Pines,Florida,33027
NCT05259033,Novo Nordisk Investigational Site,West Palm Beach,Florida,33401
NCT05259033,Novo Nordisk Investigational Site,Albany,Georgia,31707
NCT05259033,Novo Nordisk Investigational Site,Roswell,Georgia,30076
NCT05259033,Novo Nordisk Investigational Site,Honolulu,Hawaii,96814
NCT05259033,Novo Nordisk Investigational Site,Nampa,Idaho,83686-6011
NCT05259033,Novo Nordisk Investigational Site,Chicago,Illinois,60607
NCT05259033,Novo Nordisk Investigational Site,Gillespie,Illinois,62033
NCT05259033,Novo Nordisk Investigational Site,Skokie,Illinois,60077
NCT05259033,Novo Nordisk Investigational Site,Slidell,Louisiana,70461-4231
NCT05259033,Novo Nordisk Investigational Site,Hyattsville,Maryland,20782
NCT05259033,Novo Nordisk Investigational Site,Buckley,Michigan,49620
NCT05259033,Novo Nordisk Investigational Site,Las Vegas,Nevada,89148
NCT05259033,Novo Nordisk Investigational Site,Nashua,New Hampshire,03063
NCT05259033,Novo Nordisk Investigational Site,Lawrenceville,New Jersey,08648
NCT05259033,Novo Nordisk Investigational Site,Albuquerque,New Mexico,87102
NCT05259033,Novo Nordisk Investigational Site,West Seneca,New York,14224
NCT05259033,Novo Nordisk Investigational Site,Greensboro,North Carolina,27408
NCT05259033,Novo Nordisk Investigational Site,Canton,Ohio,44718
NCT05259033,Novo Nordisk Investigational Site,Wadsworth,Ohio,44281
NCT05259033,Novo Nordisk Investigational Site,Philadelphia,Pennsylvania,19107
NCT05259033,Novo Nordisk Investigational Site,Summerville,South Carolina,29485
NCT05259033,Novo Nordisk Investigational Site,Bartlett,Tennessee,38133
NCT05259033,Novo Nordisk Investigational Site,Chattanooga,Tennessee,37404
NCT05259033,Novo Nordisk Investigational Site,Amarillo,Texas,79106
NCT05259033,Novo Nordisk Investigational Site,Austin,Texas,78731
NCT05259033,Novo Nordisk Investigational Site,Austin,Texas,78749
NCT05259033,Novo Nordisk Investigational Site,Corpus Christi,Texas,78414
NCT05259033,Novo Nordisk Investigational Site,Dallas,Texas,75231
NCT05259033,Novo Nordisk Investigational Site,Dallas,Texas,75390-9302
NCT05259033,Novo Nordisk Investigational Site,Fort Worth,Texas,76132
NCT05259033,Novo Nordisk Investigational Site,Live Oak,Texas,78233
NCT05259033,Novo Nordisk Investigational Site,Longview,Texas,75605
NCT05259033,Novo Nordisk Investigational Site,Round Rock,Texas,78681
NCT05259033,Novo Nordisk Investigational Site,Sugar Land,Texas,77479
NCT05259033,Novo Nordisk Investigational Site,Saint George,Utah,84790
NCT05259033,Novo Nordisk Investigational Site,Saint George,Utah,84790
NCT05259033,Novo Nordisk Investigational Site,Forest,Virginia,24551
NCT05259033,Novo Nordisk Investigational Site,Newport News,Virginia,23606
NCT05259033,Novo Nordisk Investigational Site,Fortaleza,Ceara,60150-162
NCT05259033,Novo Nordisk Investigational Site,Aparecida de Goiania,Goias,74935-530
NCT05259033,Novo Nordisk Investigational Site,Curitiba,Parana,80045-170
NCT05259033,Novo Nordisk Investigational Site,Curitiba,Parana,80810-040
NCT05259033,Novo Nordisk Investigational Site,São José dos Campos,Sao Paulo,12243-280
NCT05259033,Novo Nordisk Investigational Site,São Paulo,Sao Paulo,05003-090
NCT05259033,Novo Nordisk Investigational Site,Concord,Ontario,L4K 4M2
NCT05259033,Novo Nordisk Investigational Site,Hamilton,Ontario,L8L 5G8
NCT05259033,Novo Nordisk Investigational Site,London,Ontario,N6G 2M1
